172.28.8.2 172.27.8.40 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--21024 HTTP/1.1" 200 4 16710us 16ms 0s
172.29.1.48 10.6.12.158 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01TE1SEC-2B-4-08024 HTTP/1.1" 200 4 35505us 35ms 0s
172.28.8.2 172.27.4.158 - - [01/Jul/2025:00:00:05 -0400] "POST /SOMebkOnline.APIS//paramConfig HTTP/1.1" 200 127 93468us 93ms 0s
172.29.1.48 10.20.32.33 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VM1-NEWARK--08506 HTTP/1.1" 200 4 25084us 25ms 0s
172.28.8.2 172.27.1.23 - - [01/Jul/2025:00:00:05 -0400] "POST /SOMebkOnline.APIS//paramConfig HTTP/1.1" 200 127 88280us 88ms 0s
172.28.8.2 172.27.11.254 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06489 HTTP/1.1" 200 4 16212us 16ms 0s
172.28.8.2 172.27.12.234 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06273 HTTP/1.1" 200 4 32915us 32ms 0s
172.28.8.2 172.27.8.186 - - [01/Jul/2025:00:00:05 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06390 HTTP/1.1" 200 4 36983us 36ms 0s
172.28.8.2 172.27.0.175 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--21159 HTTP/1.1" 200 4 16784us 16ms 0s
172.28.8.2 172.27.10.59 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05994 HTTP/1.1" 200 4 10962us 10ms 0s
172.28.8.2 172.27.4.85 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06375 HTTP/1.1" 200 4 11471us 11ms 0s
172.28.8.2 172.27.5.8 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--20907 HTTP/1.1" 200 4 8880us 8ms 0s
172.28.8.2 172.27.0.245 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VM1-BBPARK--08561 HTTP/1.1" 200 4 27583us 27ms 0s
172.28.8.2 172.27.9.206 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMebkOnline.APIS//isalive HTTP/1.1" 200 - 7314us 7ms 0s
172.28.8.2 172.27.13.132 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06033 HTTP/1.1" 200 4 26587us 26ms 0s
172.28.8.2 172.27.1.242 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--06246 HTTP/1.1" 200 4 41681us 41ms 0s
172.28.8.2 172.27.10.68 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMebkOnline.APIS//isalive HTTP/1.1" 200 - 8342us 8ms 0s
172.28.8.2 172.27.9.47 - - [01/Jul/2025:00:00:06 -0400] "POST /SOMebkOnline.APIS//paramHotlist/Delta HTTP/1.1" 200 885 221792us 221ms 0s
172.28.8.2 172.27.11.134 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--21278 HTTP/1.1" 200 4 23431us 23ms 0s
172.28.8.2 172.27.3.135 - - [01/Jul/2025:00:00:06 -0400] "GET /SOMetkOnline.APIS/check?deviceTSC=01VB1-NJTBUS--05599 HTTP/1.1" 200 4 26603us 26ms 0s
